,gp0_Var_0_Bajo,gp0_Var_1_Bajo,gp0_Var_2_Bajo,gp0_Var_6_Bajo,gp0_Var_7_Bajo,gp3_Var_8_Bajo,gp_Var_9_Bajo,gp_Var_9_Medio,gp_Var_14_Medio,gp_Var_14_Bajo,gp_Var_15_Medio,gp_Var_15_Bajo,gpT_Var_13T_Alto,gpT_Var_13T_Medio,gpT_Var_10T_Medio,gpT_Var_10T_Bajo
6680,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1952,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
258,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
5139,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
5479,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0
4435,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
2403,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
7207,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3632,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4192,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
4903,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
5064,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
5279,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1
6086,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7673,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
8831,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
6094,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
3622,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
5265,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
2805,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
7051,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
4401,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1720,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
2176,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
6022,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
4072,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
673,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
2495,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1785,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7751,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
5886,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
8913,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
5251,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
4196,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
750,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1461,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1
1645,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
8081,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3249,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
8441,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
6076,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
484,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3319,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
3835,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2553,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
6125,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
2801,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
937,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2679,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
2075,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
322,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
201,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1437,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
3251,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
5864,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0
3119,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
5030,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
4564,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
429,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4506,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
6417,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
3377,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
414,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
4214,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
3734,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
8545,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
4282,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
532,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5448,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
3185,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8348,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
3154,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3639,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2685,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
6000,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
4728,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
7896,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
5255,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2383,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1
8952,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
3491,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
2263,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7038,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2544,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1506,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7742,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
4204,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
8174,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3320,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
3569,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
2638,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
757,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
1269,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
2062,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
2887,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
3668,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4226,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0
3874,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
397,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
1944,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3283,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
6191,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
1421,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
5476,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
979,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2613,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
8642,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3369,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
5219,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
4141,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
7342,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
8622,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
7318,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
6376,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
608,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1115,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
7607,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
5734,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1763,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
5072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5395,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2706,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
4953,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5346,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
6306,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
5881,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
3992,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2063,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
3694,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0
6746,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
8616,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
8726,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1736,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
6318,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7956,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
6420,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3211,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5996,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2212,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5696,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4313,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
793,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
7835,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
8114,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
8411,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
730,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7517,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
2482,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
7456,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
3590,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
6927,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
440,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
5733,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
6725,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3093,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1522,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
8328,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1103,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
7890,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
3227,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
7346,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
640,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
7438,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2906,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
7340,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
67,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
500,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0
2369,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
7405,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
4194,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
873,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
7633,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
7887,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
8710,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
3509,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
7168,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1347,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2491,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1
1206,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
5899,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7149,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2648,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
306,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
5994,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
696,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
4295,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0
1423,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
6787,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
5983,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
8842,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1617,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
64,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
8930,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
4425,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
7795,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
2435,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5052,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
1784,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1
4481,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
6654,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
7745,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
5089,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
3358,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
346,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
6035,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
5130,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
6079,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7045,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7455,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
8097,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1
7719,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
4959,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
1209,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
8543,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
6355,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
7248,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
6575,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
7135,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
2973,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
8180,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
7664,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1
6919,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8033,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
6041,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
7879,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
7401,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
8263,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
4456,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
5192,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
5470,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
6511,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
7847,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
8448,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1366,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
594,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
1033,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
3002,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
3573,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
6096,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
3032,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
4084,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
4059,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
6633,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
8368,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
8571,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7680,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
7992,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
1721,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2486,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
6750,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
2106,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
386,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
7024,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4590,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
6752,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
4697,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0
2844,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
6069,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
914,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
5152,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1081,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
5491,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7551,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
7527,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
7140,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1568,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
8419,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
7667,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1369,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2759,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
6017,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
229,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7893,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
1761,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
7610,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
6203,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
3551,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
1406,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
5597,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
7133,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
2056,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
8682,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
4878,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3779,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
727,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
6296,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
2505,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
6517,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3094,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2590,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1363,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
183,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2316,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
510,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
1757,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
417,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3919,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1
323,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
8916,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
5852,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
6177,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
